Time,Hips.X,Hips.Y,Hips.Z,lowerback.X,lowerback.Y,lowerback.Z,Chest.X,Chest.Y,Chest.Z,Chest2.X,Chest2.Y,Chest2.Z,RightCollar.X,RightCollar.Y,RightCollar.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightElbow.X,RightElbow.Y,RightElbow.Z,RightWrist.X,RightWrist.Y,RightWrist.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,rhand.X,rhand.Y,rhand.Z,RFingers.X,RFingers.Y,RFingers.Z,RFingersEnd.X,RFingersEnd.Y,RFingersEnd.Z,LeftCollar.X,LeftCollar.Y,LeftCollar.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftElbow.X,LeftElbow.Y,LeftElbow.Z,LeftWrist.X,LeftWrist.Y,LeftWrist.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,lhand.X,lhand.Y,lhand.Z,LFingers.X,LFingers.Y,LFingers.Z,LFingersEnd.X,LFingersEnd.Y,LFingersEnd.Z,lowerneck.X,lowerneck.Y,lowerneck.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightHip.X,RightHip.Y,RightHip.Z,RightKnee.X,RightKnee.Y,RightKnee.Z,RightAnkle.X,RightAnkle.Y,RightAnkle.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeEnd.X,RightToeEnd.Y,RightToeEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftHip.X,LeftHip.Y,LeftHip.Z,LeftKnee.X,LeftKnee.Y,LeftKnee.Z,LeftAnkle.X,LeftAnkle.Y,LeftAnkle.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeEnd.X,LeftToeEnd.Y,LeftToeEnd.Z
1.4583275,-2.1616,17.033,7.0935,-2.1616,17.033,7.0935,-2.1341780943758666,19.17189598054648,7.115315343088211,-1.9476596617399726,21.300546580957118,7.300040153978594,-1.9476596617399726,21.300546580957118,7.300040153978594,-4.766351093168925,22.136964991389007,8.760161910401528,-5.173998484719303,16.92432858462808,7.916812473944326,-4.917569645676872,13.343004602158446,9.03788056139272,-4.917569645676872,13.343004602158446,9.03788056139272,-4.637890815464972,12.734168162753232,9.58512473923629,-4.917569645676872,13.343004602158446,9.03788056139272,-5.011099165056292,12.67972439165133,9.369239541585337,-5.025277623260177,12.123040889205777,9.599284644832313,-1.9476596617399726,21.300546580957118,7.300040153978594,0.3675618628493498,22.409670253228654,4.990052408862789,0.3480440501519449,17.296421206991447,4.350722403199204,1.729955328111541,13.940413395430081,5.299608430595102,1.729955328111541,13.940413395430081,5.299608430595102,1.973128696462589,13.395534621428892,5.161002227386998,1.729955328111541,13.940413395430081,5.299608430595102,2.0242441778425406,13.503781080862632,5.247004403187713,2.2157496839430393,13.1249815328402,5.203996259177613,-1.9476596617399726,21.300546580957118,7.300040153978594,-1.9689034352818775,22.941908685727608,7.1526913154725404,-1.8433195842359285,24.61630464696972,7.127166818757174,-1.6457109912618268,26.239113202906896,7.541721585054577,-2.1616,17.033,7.0935,-2.709164067736412,15.11781002498321,8.478858711640829,-0.6277709865011492,9.047202857473629,11.572459587007149,-3.317154952122481,2.6161448099465225,8.328955631329627,-2.4012093976085254,1.1085815071947849,9.871323138593183,-1.7934639394665184,0.7939867149864259,10.813545195872221,-2.1616,17.033,7.0935,-0.3582215733372829,15.429947658281508,6.534767394133511,-0.3001138720336421,8.584870585387781,8.156010301193977,-3.1388109547589305,1.5311692181495848,6.49761077609487,-1.8986396174525777,0.7676799486440207,8.161129309557491,-1.2338579760864985,0.5281131757838615,9.011398770107494
1.4666608,-2.0345,17.0234,7.2674,-2.0345,17.0234,7.2674,-2.004313471654867,19.161959489467428,7.309304286359188,-1.815317190530816,21.289561481720668,7.503355641369481,-1.815317190530816,21.289561481720668,7.503355641369481,-4.634555857811399,22.124362749714468,8.963346348999478,-5.042376523793925,16.918903247566895,8.076855146110754,-4.784961083763073,13.327551890071756,9.16513984776356,-4.784961083763073,13.327551890071756,9.16513984776356,-4.498185495570841,12.712410625859302,9.701553154160878,-4.784961083763073,13.327551890071756,9.16513984776356,-4.878253862928045,12.657909647786607,9.48351526626033,-4.8919451296122896,12.096991767617231,9.703064761870943,-1.815317190530816,21.289561481720668,7.503355641369481,0.4983625140906274,22.399118719287237,5.192031697849995,0.5209158508642866,17.283037669243015,4.575877783329614,1.955245307149413,13.966252561167646,5.583095466892746,1.955245307149413,13.966252561167646,5.583095466892746,2.2170529400156482,13.425956109638056,5.461545671181229,1.955245307149413,13.966252561167646,5.583095466892746,2.2620306505548915,13.536652641543357,5.546386462133882,2.4643671386946067,13.162270649448182,5.516199934308785,-1.815317190530816,21.289561481720668,7.503355641369481,-1.8365669766346795,22.931155239334725,7.358611319708475,-1.7125945841572785,24.60571631766734,7.336235452419349,-1.5173323675164663,26.228177429688937,7.753254668079923,-2.0345,17.0234,7.2674,-2.576288986143168,15.094713042743503,8.63620572909476,-0.4095520031577826,9.09608631935691,11.810566010621674,-2.882638933393012,2.4219661101675234,8.903407242255298,-1.91690673039983,1.0117783405283345,10.506321046725764,-1.2959052990649536,0.7654495503744367,11.460148169333081,-2.0345,17.0234,7.2674,-0.22857128697426865,15.429164658662359,6.691928154642399,-0.27248766025529336,8.561205822627032,8.213801336343868,-3.1445608907946996,1.5333822595175226,6.503805893448856,-1.9070924243684397,0.7664973909745242,8.167775278594036,-1.264636501069647,0.45273752867494405,9.01103689892787
1.4749941,-1.8743,17.0163,7.4677,-1.8743,17.0163,7.4677,-1.8613182742912118,19.15499220698295,7.511643193876064,-1.6765246041932391,21.283483445628903,7.699903934868828,-1.6765246041932391,21.283483445628903,7.699903934868828,-4.493360135793937,22.11786050860841,9.164767474993129,-4.9051779938819084,16.920066957383895,8.236144178112893,-4.640811244954019,13.319770201138038,9.292744557928676,-4.640811244954019,13.319770201138038,9.292744557928676,-4.3564948002865815,12.694150967258816,9.818237642271413,-4.640811244954019,13.319770201138038,9.292744557928676,-4.736813689623468,12.646135278756223,9.601753788155111,-4.752961833272638,12.082179272186208,9.813203924618268,-1.6765246041932391,21.283483445628903,7.699903934868828,0.6344173236834036,22.394648108691086,5.38661408955249,0.6973006610701624,17.27908633456178,4.768946678281573,2.1831749917042913,14.009523622138147,5.852915795688343,2.1831749917042913,14.009523622138147,5.852915795688343,2.4644943424792283,13.474432944685205,5.754046008682804,2.1831749917042913,14.009523622138147,5.852915795688343,2.5038128346298514,13.588692100766435,5.842281266831161,2.7182310938925056,13.219997415437263,5.832172062866695,-1.6765246041932391,21.283483445628903,7.699903934868828,-1.7005065399485495,22.924855429905538,7.553086316412407,-1.5779437115054968,24.599517465674612,7.530501860744445,-1.3821759865272427,26.221611906185853,7.948708799256183,-1.8743,17.0163,7.4677,-2.374593567278219,15.064347867148832,8.819212865716715,-0.18337127450098478,9.113430240813436,12.06574319594725,-2.44986186552223,2.2401137597582865,9.47110399409898,-1.4360024922030312,0.9652080687103797,11.155534327525228,-0.8160527246319312,0.7500591063975779,12.117553059205783,-1.8743,17.0163,7.4677,-0.05250084323314197,15.454462121864346,6.8546396769287075,-0.2212989278230028,8.560839080571268,8.246168970077791,-3.1611786659925545,1.5631911705615469,6.527674296493754,-1.9142063972640202,0.7951453782758273,8.18399568549838,-1.2860342088311656,0.4237785347184686,9.0145204558007
1.4833274,-1.7479,17.0289,7.6913,-1.7479,17.0289,7.6913,-1.7300429889391187,19.167761062143356,7.723832594470406,-1.5453723956890946,21.296814804249316,7.905746572254665,-1.5453723956890946,21.296814804249316,7.905746572254665,-4.363549849498529,22.130936574199104,9.368172433020264,-4.773887801056291,16.938890098201497,8.407303485924865,-4.503510185475566,13.33035210252774,9.433841528265095,-4.503510185475566,13.33035210252774,9.433841528265095,-4.220943010039958,12.701887871284107,9.956877616516845,-4.503510185475566,13.33035210252774,9.433841528265095,-4.601703935080481,12.654126311384108,9.736436718793128,-4.619587682514149,12.088287626371445,9.942652756532365,-1.5453723956890946,21.296814804249316,7.905746572254665,0.7682051006466459,22.40883685083974,5.595505124430284,0.8675555529630216,17.29382394438203,4.978081392787584,2.407851855855748,14.07496043452237,6.135344071952928,2.407851855855748,14.07496043452237,6.135344071952928,2.704132106771722,13.543802742948047,6.062355274191864,2.407851855855748,14.07496043452237,6.135344071952928,2.7397408236770593,13.663089561885139,6.150607957813074,2.9641113378077124,13.300369395305276,6.160860276820169,-1.5453723956890946,21.296814804249316,7.905746572254665,-1.570181494254909,22.937926261834544,7.756179766074815,-1.4468459531175817,24.61250454279978,7.731673362587592,-1.2487547276675357,26.234543643653407,8.148999902843125,-1.7479,17.0289,7.6913,-2.261700440939447,15.084538285638807,9.048674097003781,0.026789044265653317,9.172262730597023,12.298696951425127,-1.9990404973611504,2.110516385227693,10.03168022064543,-0.9567903460203873,0.9517990656200614,11.78144868914961,-0.34267417276050116,0.7617751542241269,12.752457993553241,-1.7479,17.0289,7.6913,0.06325571300732058,15.452783484078969,7.083266780198733,-0.20988369990109468,8.535854085752032,8.335611685636758,-3.1738590529733743,1.5573788607439623,6.580924610734627,-1.9015050106031064,0.7696371262451693,8.208442006123343,-1.233915607320785,0.4681789164830116,9.036531591429274
1.4916607,-1.5941,17.0126,7.8424,-1.5941,17.0126,7.8424,-1.5870922484088017,19.150729561816274,7.90915892453437,-1.4061162915643557,21.278826626207465,8.105414746546952,-1.4061162915643557,21.278826626207465,8.105414746546952,-4.226172197465615,22.10842134185032,9.56679422562447,-4.631653412217467,16.921412704577207,8.57708752248586,-4.358329539220034,13.304882992603074,9.574302532630599,-4.358329539220034,13.304882992603074,9.574302532630599,-4.075038778793853,12.669775208085676,10.08885349735864,-4.358329539220034,13.304882992603074,9.574302532630599,-4.458079074949906,12.624622207713376,9.86718899026039,-4.4771453370691,12.055985248436949,10.065448381699136,-1.4061162915643557,21.278826626207465,8.105414746546952,0.9055007655335641,22.393653230302515,5.794562601766623,1.0432786699599195,17.27829459913319,5.187468759289725,2.6349159124414108,14.110089808992578,6.413038504541294,2.6349159124414108,14.110089808992578,6.413038504541294,2.9555113817740777,13.593574404026054,6.337750879557936,2.6349159124414108,14.110089808992578,6.413038504541294,2.9805808511828995,13.710421419086314,6.4413548802729785,3.217251302685539,13.356005673678299,6.461096554275388,-1.4061162915643557,21.278826626207465,8.105414746546952,-1.432232110707032,22.919959227842853,7.956303093950728,-1.3116832224132078,24.59474051507859,7.931803215254717,-1.1163937670612674,26.217264510779714,8.348564935548708,-1.5941,17.0126,7.8424,-2.071678130143774,15.040111606563874,9.172139251119614,0.21415071700133925,9.180440779994598,12.51789465202868,-1.5403341786297344,1.9491244686233484,10.583609566629288,-0.48276928366148675,0.9019716639776687,12.39347928424807,0.1289915045757808,0.805971313657501,13.379704157749911,-1.5941,17.0126,7.8424,0.22772666886289228,15.467364617990777,7.188696789279149,-0.18329017648242335,8.535613179471248,8.31509474290159,-3.2122357562640595,1.5779884632395076,6.588786522072387,-1.907650485181987,0.77814652931726,8.18457625537538,-1.1988734571270903,0.5568482492764192,9.003689935307923
1.499994,-1.4557,16.9918,8.0557,-1.4557,16.9918,8.0557,-1.4499703006215658,19.13009420883903,8.117091633717546,-1.2681009916369734,21.258574096025832,8.308305347636598,-1.2681009916369734,21.258574096025832,8.308305347636598,-4.089439348524131,22.077903261676965,9.772997219932847,-4.493658388934164,16.89552608132301,8.758814443103855,-4.220148195501315,13.270777802816273,9.725676876519678,-4.220148195501315,13.270777802816273,9.725676876519678,-3.9329183903329463,12.624732620001105,10.2241775374864,-4.220148195501315,13.270777802816273,9.725676876519678,-4.321581560267019,12.584674816598849,10.003995304252806,-4.341956369328613,12.012029517937897,10.190222394594716,-1.2681009916369734,21.258574096025832,8.308305347636598,1.041309607930827,22.38586221417535,6.0012956831178705,1.2223983718664617,17.270103625301445,5.409129718257396,2.8605047749039496,14.149587329669945,6.694367970654921,2.8605047749039496,14.149587329669945,6.694367970654921,3.1994553293714034,13.643175011089689,6.631942573448536,2.8605047749039496,14.149587329669945,6.694367970654921,3.2168712431861777,13.760558226413497,6.735358042666755,3.4631435026107873,13.413481922780283,6.765377546230312,-1.2681009916369734,21.258574096025832,8.308305347636598,-1.299424642797214,22.89983269438825,8.161602998373132,-1.184444749687138,24.57508722750098,8.143533353505397,-0.9946662968614749,26.196099822535018,8.568638899322089,-1.4557,16.9918,8.0557,-1.9169228852083708,15.007243252532861,9.37319981967464,0.3889328426688683,9.176726916914024,12.755941834549205,-1.0694275955483137,1.7990236370103867,11.15772696112257,0.0021129825865775498,0.8578444219427483,13.016915862938362,0.6099300279336454,0.9027253207208737,14.009211673022445,-1.4557,16.9918,8.0557,0.37335706863224427,15.462301316677497,7.385389100266788,-0.16272720500655602,8.514827255527791,8.350843927645668,-3.238842243400593,1.5789128673655277,6.620583553843583,-1.9180079554513656,0.7692749887863924,8.197960493908175,-1.2042749623269806,0.5280410382447585,9.00708126396156
1.5083273,-1.3377,17.0065,8.3464,-1.3377,17.0065,8.3464,-1.3205706429093862,19.14556394492663,8.361093887864786,-1.128374686743822,21.27585665032799,8.519142816514597,-1.128374686743822,21.27585665032799,8.519142816514597,-3.9469422805227756,22.092757426067234,9.990510387312508,-4.34767200772776,16.916205424922495,8.94565726745374,-4.069566103205972,13.28400252070531,9.882775212040412,-4.069566103205972,13.28400252070531,9.882775212040412,-3.7854457223501177,12.632508544093518,10.375937919289125,-4.069566103205972,13.28400252070531,9.882775212040412,-4.174056179433227,12.595232729189572,10.153265841573843,-4.196905126653213,12.020630818184598,10.33306814851224,-1.128374686743822,21.27585665032799,8.519142816514597,1.178080835030017,22.40819210788409,6.211648775668513,1.4001897731668818,17.29299602313193,5.628659715620304,3.085708984943061,14.22243193788638,6.971609115089086,3.085708984943061,14.22243193788638,6.971609115089086,3.421436592882157,13.710676995937286,6.946475518884574,3.085708984943061,14.22243193788638,6.971609115089086,3.4439129118325242,13.83843010393869,7.036827419159174,3.692004085083032,13.49496378117141,7.086775510012678,-1.128374686743822,21.27585665032799,8.519142816514597,-1.1592172014414095,22.91657937089761,8.36646593354355,-1.0457903711168668,24.591836708725403,8.340545964086232,-0.8585710510163884,26.21477039407298,8.75941061841415,-1.3377,17.0065,8.3464,-1.799890716875232,15.022040210429022,9.663706681608453,0.5866876467634197,9.193653554410506,12.99371983759705,-0.5810465841661474,1.6953835756115163,11.759233820399153,0.4987550915524632,0.8505962716003563,13.659487395635058,1.0954684084813722,0.928023428533798,14.656505491342905,-1.3377,17.0065,8.3464,0.49430749192390255,15.478501160170673,7.68074184455163,-0.16412868565161487,8.517054459753783,8.449901671775171,-3.242839459863625,1.5989946627269367,6.654022582300673,-1.933492487978677,0.7709743520118187,8.231434257786484,-1.2511382961634399,0.433522663628537,9.033184929641173
1.5166606,-1.1957,17.0414,8.5495,-1.1957,17.0414,8.5495,-1.1826570789640358,19.180424686223557,8.572020205084907,-0.9912008515536307,21.31030973147325,8.736336872247675,-0.9912008515536307,21.31030973147325,8.736336872247675,-3.8072856163723507,22.13115749917892,10.210259606351643,-4.202418474730177,16.960429880745973,9.134881116181445,-3.9209311533918414,13.321031078683815,10.042610217331283,-3.9209311533918414,13.321031078683815,10.042610217331283,-3.644917370603343,12.664627986830347,10.533863330213014,-3.9209311533918414,13.321031078683815,10.042610217331283,-4.029490199731338,12.631147672319987,10.308623377685619,-4.055727862993802,12.055537208339535,10.48469858571541,-0.9912008515536307,21.31030973147325,8.736336872247675,1.3149798623668274,22.439619034545164,6.427085819712121,1.5684283218402086,17.326850616921764,5.835644701642624,3.298419887364,14.311969466271409,7.2464858461623525,3.298419887364,14.311969466271409,7.2464858461623525,3.638735285324731,13.802894281309669,7.23018458955436,3.298419887364,14.311969466271409,7.2464858461623525,3.6607018707717973,13.93558986316129,7.330812874811427,3.91284432185865,13.597480516572515,7.394995512722517,-0.9912008515536307,21.31030973147325,8.736336872247675,-1.022467507632278,22.950048962977625,8.573517383294112,-0.9123938647475462,24.62544993744952,8.54285785817204,-0.7286619285918552,26.248950913735516,8.961067823542184,-1.1957,17.0414,8.5495,-1.644689674569578,15.059183725058828,9.874726290143782,0.7807259868754355,9.209739049208167,13.139108432338475,-0.12608360671001928,1.6205946397104993,12.305924702017439,0.9496956561934053,0.8791148998476188,14.251048778003296,1.5315491154113845,0.9350861125558995,15.25823327239548,-1.1957,17.0414,8.5495,0.6323666917766531,15.51400677354083,7.871728071484654,-0.15222071358212175,8.550219077779738,8.485705867678316,-3.2714617936126875,1.6591174683611483,6.656430933771917,-1.9595217742807451,0.8089606107890508,8.219850719017849,-1.2855431472041945,0.4310429781706107,9.010556794686982
1.5249939000000001,-1.0768,17.0563,8.7489,-1.0768,17.0563,8.7489,-1.0539420416667755,19.195188843844914,8.776027718603133,-0.8612571583905013,21.32482940050842,8.942068060902098,-0.8612571583905013,21.32482940050842,8.942068060902098,-3.6796479514456317,22.146985679951754,10.41084478875898,-4.067841240072502,16.982024521206146,9.305641107886409,-3.7859892511168036,13.33669111058575,10.189119831646297,-3.7859892511168036,13.33669111058575,10.189119831646297,-3.5124744591173096,12.674646638100025,10.674161090931083,-3.7859892511168036,13.33669111058575,10.189119831646297,-3.8964538090151493,12.64447174907159,10.448189550820983,-3.92416913323286,12.067236889386066,10.61863038415426,-0.8612571583905013,21.32482940050842,8.942068060902098,1.448684416530761,22.452211875446814,6.635636165841666,1.7350023747810621,17.343719338383806,6.022638910093368,3.5018646246058287,14.388055000741529,7.510959446044482,3.5018646246058287,14.388055000741529,7.510959446044482,3.8626629646783504,13.893446240642144,7.490354174052566,3.5018646246058287,14.388055000741529,7.510959446044482,3.873574030280163,14.024431452011237,7.6090967042190565,4.1347301371049054,13.695238006991064,7.682868789209882,-0.8612571583905013,21.32482940050842,8.942068060902098,-0.8979735356895978,22.965313502551712,8.788131854370821,-0.7911528602447325,24.640945839435023,8.758631795244067,-0.6088691124939649,26.2655330055778,9.173241966863285,-1.0768,17.0563,8.7489,-1.5459205672855965,15.076502362723147,10.07076422047903,0.9559859196088176,9.202677941233024,13.232011682042561,0.3172504874233343,1.5510449416660768,12.836864717852064,1.3913995000344035,0.909233696125815,14.81799649587813,1.9622629459467862,0.9895878157324395,15.829809211741736,-1.0768,17.0563,8.7489,0.733976359631483,15.510533494653297,8.066384380216837,-0.15073349461998764,8.54856382016196,8.55130904215242,-3.2913306454577667,1.6663070104752622,6.725279515509791,-1.9550788941502986,0.7923967671234148,8.254641103033304,-1.247341030011321,0.4641808045403677,9.038009740693557
1.5333272,-0.9511,17.0239,8.958,-0.9511,17.0239,8.958,-0.9223773161806234,19.162675884480397,8.9882755528324,-0.7316230401982979,21.292650272122692,9.152250167582038,-0.7316230401982979,21.292650272122692,9.152250167582038,-3.5513125942237047,22.110305896091674,10.621046540811456,-3.936412488059081,16.949954094367563,9.493456042842134,-3.6554905515089726,13.299491275662946,10.3557987522217,-3.6554905515089726,13.299491275662946,10.3557987522217,-3.3782061754758113,12.63462100451277,10.834796816464753,-3.6554905515089726,13.299491275662946,10.3557987522217,-3.765522678835566,12.604510979265124,10.607557567310225,-3.7927000426243462,12.025557920477937,10.77215722319824,-0.7316230401982979,21.292650272122692,9.152250167582038,1.5750075045725747,22.422407792617296,6.843667726837088,1.8928366458983081,17.317934942030735,6.212968777615786,3.696749483834145,14.420557519113153,7.769874184728803,3.696749483834145,14.420557519113153,7.769874184728803,4.072903797614878,13.937161175047354,7.761286299775866,3.696749483834145,14.420557519113153,7.769874184728803,4.076024863096518,14.069080074812387,7.882278284890609,4.3444312884530865,13.748531982402259,7.967249269229596,-0.7316230401982979,21.292650272122692,9.152250167582038,-0.7696927817234095,22.93370322298946,9.00484445422031,-0.6624052900746631,24.609283985782646,8.974133868209504,-0.47938205117263705,26.23519711536816,9.383183264448213,-0.9511,17.0239,8.958,-1.4320326598154487,15.040650518355982,10.270411169901248,1.0519141358418602,9.162201604772788,13.437220542698476,0.7879107223650601,1.4783711637586707,13.411460357966813,1.8701556048402295,0.940467695865681,15.418948034562863,2.430041587844345,1.0428073622052054,16.43490133522635,-0.9511,17.0239,8.958,0.846841796274404,15.468501286754824,8.26354134396293,-0.14068843615001925,8.512632374820026,8.62069246397625,-3.307220536431564,1.6410493672485735,6.799260467320367,-1.9527384393464142,0.747091754709788,8.300743986164237,-1.216639753055504,0.46943297052226685,9.077499641762769
1.5416605,-0.8055,17.0163,9.152,-0.8055,17.0163,9.152,-0.7806747139538495,19.154974750839315,9.191470254561214,-0.592889023704039,21.28469130896139,9.36208583620036,-0.592889023704039,21.28469130896139,9.36208583620036,-3.4143199499008174,22.095366874189732,10.831407224849587,-3.7939788835458934,16.938568493098774,9.685858217700114,-3.513847679340166,13.284111906935852,10.531378437375956,-3.513847679340166,13.284111906935852,10.531378437375956,-3.2266016468742293,12.608466405491939,10.988949329600516,-3.513847679340166,13.284111906935852,10.531378437375956,-3.6197638754026116,12.58452197525466,10.771883882848542,-3.64372844910317,12.002765362184856,10.926813681328051,-0.592889023704039,21.28469130896139,9.36208583620036,1.7138965077694073,22.42313929140454,7.057931736762589,2.0653032335013735,17.318347296308573,6.447971402056738,3.907955976497102,14.472207279421326,8.05326569825397,3.907955976497102,14.472207279421326,8.05326569825397,4.285878617100947,13.990376156019531,8.069111557031007,3.907955976497102,14.472207279421326,8.05326569825397,4.290080186000821,14.127725887806989,8.177098441268926,4.561136618434293,13.81232646309117,8.27230752815336,-0.592889023704039,21.28469130896139,9.36208583620036,-0.6329173881790047,22.925308308500252,9.210408125373911,-0.5285981893717578,24.60098777114735,9.175187650888823,-0.34837041351295334,26.227923917089257,9.581400828095912,-0.8055,17.0163,9.152,-1.268236372361771,15.028026891200327,10.463351555883298,1.1860266277902463,9.129117836052547,13.615224015561889,1.2312748906823734,1.4474255440625319,13.933292815645192,2.313964621814332,1.0418661981934838,15.9714060267254,2.8618906053840303,1.1490837532136333,16.993359226644397,-0.8055,17.0163,9.152,0.9874982241201807,15.466464593453807,8.4327641097542,-0.10913777958717275,8.52120274335264,8.650967023121723,-3.314023836531895,1.6743137232594663,6.803804550833805,-1.9642094682564215,0.7704911697410691,8.303584762947755,-1.2339206777976621,0.47305568611019,9.078501171670366
1.5499938,-0.6577,17.0206,9.3406,-0.6577,17.0206,9.3406,-0.6375986518945804,19.159185047828053,9.387009209329936,-0.4549810723875817,21.288502710066467,9.567903855559582,-0.4549810723875817,21.288502710066467,9.567903855559582,-3.2842500800441297,22.0915008918127,11.026328858405588,-3.6564881392128292,16.939776805121163,9.855785933601645,-3.3783906130595733,13.28202249699241,10.687606864399237,-3.3783906130595733,13.28202249699241,10.687606864399237,-3.0837607424274003,12.598402428336954,11.128327965848642,-3.3783906130595733,13.28202249699241,10.687606864399237,-3.481006720836291,12.578792016432338,10.918743205194032,-3.502277294516219,11.994896060897398,11.065819294023132,-0.4549810723875817,21.288502710066467,9.567903855559582,1.8638547232533234,22.438777976338443,7.281789952982252,2.2528914970829623,17.332468756092744,6.708469670904284,4.134088113173612,14.53264143128104,8.350090256559453,4.134088113173612,14.53264143128104,8.350090256559453,4.511233053308856,14.051052501251599,8.382826194051486,4.134088113173612,14.53264143128104,8.350090256559453,4.518215093118517,14.192741730355214,8.480226898167194,4.791037566046817,13.880778891637046,8.581519752921066,-0.4549810723875817,21.288502710066467,9.567903855559582,-0.4992263994904498,22.92841758289559,9.409935194099797,-0.3976901688439026,24.604152549317476,9.369594708516033,-0.2192722458117167,26.231721218579008,9.774069294960137,-0.6577,17.0206,9.3406,-1.1038136977412163,15.036105048360822,10.663385003016842,1.3271915272991317,9.110960570029947,13.783915634757486,1.6399606785968104,1.4532293740263542,14.394603790406418,2.7159540757512257,1.1921371351729273,16.45971152371977,3.2478755881034505,1.3704646641292197,17.48018476075897,-0.6577,17.0206,9.3406,1.1220745023042737,15.466355359812223,8.598401236665586,-0.09325360077844191,8.537778046451901,8.666806040196056,-3.3181719603982276,1.7130955474875131,6.772920232493704,-1.986317227068231,0.7943093876881612,8.279648371066699,-1.2717035336362632,0.46511367093263006,9.056335228255188
1.5583271,-0.5211,17.0161,9.5577,-0.5211,17.0161,9.5577,-0.49954887459168157,19.15483406352836,9.595858094778329,-0.31770288880579783,21.28460860683879,9.772091440716043,-0.31770288880579783,21.28460860683879,9.772091440716043,-3.152049102871367,22.076769347784655,11.226579524481695,-3.516147912106508,16.929929005810326,10.032234713198484,-3.239645028100778,13.269359831204074,10.85211906276189,-3.239645028100778,13.269359831204074,10.85211906276189,-2.9459558534255192,12.58635394339921,11.294417462151323,-3.239645028100778,13.269359831204074,10.85211906276189,-3.3422232421473996,12.565559553624757,11.081531489806029,-3.3632073205123985,11.981385986913404,11.22754249114123,-0.31770288880579783,21.28460860683879,9.772091440716043,2.004678401747743,22.44798458186101,7.496228770665855,2.43021408670784,17.3442305296267,6.926094080327365,4.3429594684150565,14.591309609333223,8.610042837198616,4.3429594684150565,14.591309609333223,8.610042837198616,4.726082140975814,14.115719022568447,8.657671153887737,4.3429594684150565,14.591309609333223,8.610042837198616,4.731014485625106,14.25931380818527,8.748653733372894,5.00756805492783,13.953142388773704,8.857237075287898,-0.31770288880579783,21.28460860683879,9.772091440716043,-0.36166340975034034,22.924669740687104,9.615568321214585,-0.26212295138140934,24.60041097701178,9.570761573634044,-0.08693505493521933,26.22971115659673,9.969638177664931,-0.5211,17.0161,9.5577,-0.9486830697997726,15.030542813992408,10.885002975252528,1.475586260070929,9.077796059644953,13.95787772241586,2.034886385102586,1.4607141238558983,14.840406922678183,3.099661518828226,1.3460054149666472,16.92456064177006,3.606478463697834,1.6539437682083786,17.92676690067878,-0.5211,17.0161,9.5577,1.2484170468847475,15.462632200404592,8.78979381998549,-0.0759993809722137,8.554274037394379,8.703806497124686,-3.2993441902500433,1.7327955315900088,6.795751905177518,-1.9700515918950106,0.7950159105863712,8.293011165322133,-1.2383466516081936,0.5138619153996833,9.072655530562098
